Prepared: 03-MAR-2026 13:50 GMT,,,,,,,,,
MSN,Noun,Bulk Issue,Process Name,Local Process Name,Dist %,Max On Hand,Shop Code,Org Symbol,
3439PHM00517115,GAS METAL ARC WELDING,N,"Welding, multiple operations",WELDING/ SOLDERING/ BRAZING NON-AEROSPACE,100,3,022A-Z01,MXSG,
6810PHM00517200,MAGNESIUM OXIDE,N,Physical testing,METALS ANALYSIS,100,30,054C-Z01,MXSG,
9150013799687-1,"LUBRICATING OIL, GENERAL PURPOSE, SHREDDER",N,Paper shredding,SHREDDER MAINTENANCE,100,36,221G-Z01,35 CBCS/SCM,
3439PHM00084931,"SOLDER, LEADED, 0.032""",N,"Welding, NOC",WELDING/ SOLDERING/ BRAZING NON-AEROSPACE,100,3,055G-Z01,MXSG,
6850PHM00079146,"ADJUVANT, SURFACTANT",N,"Grounds maintenance, NOC",GROUNDS MAINTENANCE *,100,18,999B-Z72,72 ABW/CE/TRACE,
6840003927593-1,"HERBICIDE, BROMACIL",N,"Grounds maintenance, NOC",GROUNDS MAINTENANCE *,100,35,999B-Z72,72 ABW/CE/TRACE,
8520014222216-1,"TOWELETTE ,SKIN CLEANSING, WIPES, 72 EACH",N,"Cleaning, other - all usages",GENERAL HOUSEKEEPING (FOR OFFICE USE),100,18,055G-Z04,MXSG,
7930009265280,"DETERGENT, GENERAL PURPOSE",N,General housekeeping,HOUSEKEEPING,100,3,613A-Z02,PMXG,
7930PHM00517293,"BASIC CLEANER, DEGREASER, GRANITE SURFACE",N,General housekeeping,GENERAL HOUSEKEEPING,100,18,042I-Z03,PMXG,
9150PHM00513224,"LUBRICANT, SYNTHETIC, POLYOL ESTER, COMPRESSOR",N,"Lubricating, multiple operations",LUBRICATION GENERAL MAINTENANCE,100,150,999B-Z38,72 ABW/CECOAH,
3439001634360,"WELDING ELECTRODE, STAINLESS STEEL, .062""",N,"Welding, multiple operations",WELDING AND BRAZING OPERATIONS,100,3,133A-Z02,507 MXS/MX,
6830PHM00515152,"NITROGEN, 300 SIZE 12PK",N,NOC,080C-Z01 COMPRESSED GASES,100,15,080C-Z01,553 CMMXS,
6830PHM00514990,"CARBON DIOXIDE/ARGON MIXTURE, SHIELDING GAS",N,NOC,080C-Z01 COMPRESSED GASES,100,50,080C-Z01,553 CMMXS,
9150014320511,"LUBRICANT, AIRCRAFT PISTON ENGINE",N,Fuel accessory testing,LUBRICANT,100,4,055G-Z01,MXSG,
9150PHM00023045,"LUBRICANT, HYDRAULIC FLUID",N,Fuel accessory testing,LUBRICANT,100,3,055G-Z01,MXSG,
8040007644424,"ADHESIVE, SYNTHETIC RUBBER, GENERAL PURPOSE",N,"Aircraft/flightline operations, NOC",FUEL BLADDER REMOVALS AND REPLACEMENT,50,9,142A-Z01,507 MS/LGM,
7930PHM00516582,"CLEANING COMPOUND, GLASS, AEROSOL",N,"Equipment repair/prev. maint., NOC",EQUIPMENT MAINTENANCE *,100,12,999B-Z72,72 ABW/CE/TRACE,
6810PHM00011768,"SODIUM CHLORIDE, WATER SOFTENING SALT",N,NOC,"074C-Z01 MAINTENANCE, NOC",100,75,074C-Z01,553 CMMXS,
8030001116404,"SEALANT, GREEN, SLIP FITTED PARTS",N,Adhering/bonding/sealing - all usages,073A-Z09 ADHESIVE/SEALANT,100,36,073A-Z09,552 CMMXS,
7930009265280,"DETERGENT, GENERAL PURPOSE",N,General housekeeping,GENERAL HOUSEKEEPING,100,9,371A-Z01,MXSG,
8040PHM00517387,"ADHESIVE, PLATING, 734-BT",N,Adhering/bonding/sealing - all usages,ADHESIVE/SEALANT,100,150,047E-Z01,PMXG,
8030PHM00096662,"SEALANT, SILICONE RUBBER, CLEAR, WINDOW/DOOR/SIDING",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,100,36,999B-Z33,72 ABW/CECOS,
8010PHM00518610,"EQUIPMENT ENAMEL, SAFETY YELLOW, E377",N,"Coating/painting, facilities/buildings - spray",PAINTING BUILDINGS INTERIOR/EXTERIOR,100,6,999B-Z34,,
8010PHM00517848,"LATEX, WHITE, LOW LUSTRE, INTERIOR",N,"Facility maintenance, general",FACILITY MAINTENANCE,100,3,221G-Z01,35 CBCS/SCM,
9150PHM00025388,"LUBRICANT, CORROSION PREVENTIVE COMPOUND, AEROSOL",N,"Cleaning, other- multiple operations",NON-AEROSPACE AEROSOLS,100,3,055G-Z04,MXSG,
9150014687866,"LUBRICANT, OIL, REFRIGERANT COMPRESSOR",N,"Equipment repair/prev. maint., NOC",FLUID CHANGE OUT,100,50,151A-Z01,552 MXS,
6850015274102,"WATER TREATMENT CHEMICAL, COAGULANT",N,"Miscellaneous,  multiple operations","MISCELLANEOUS,  MULTIPLE OPERATIONS",50,24,414I-Z01,CSCW-1,
7930014367991-1,"CLEANING COMPOUND,SOLVENT-DETERGENT, CITRUS",N,"Cleaning, chemical, manual wiping",GENERAL HOUSEKEEPING,100,8,148A-Z01,552 MXS,
3439PHM00524281,"WIRE, THERMAL, ARC SPRAY SYSTEMS, 0.062""",N,Plasma spraying,PLASMA SPRAYING,100,45,045G-Z02,PMXG,
6850PHM00514153,PLATINUM SILICA CATALYST,N,Physical testing,METALS ANALYSIS,100,6,054C-Z01,MXSG,
9150PHM00515766,"LUBRICANT, MOTOR OIL, 10W-30",N,"Miscellaneous,  multiple operations",LUBRICATION *,100,6,999B-Z72,72 ABW/CE/TRACE,
8040001450020,"ADHESIVE, SILICONE, GRAY, ELECTRONICS",N,Adhering/bonding/sealing - all usages,ADHERING/BONDING/SEALING - ALL USAGES,100,12,148A-Z01,552 MXS,
7930010776371,"CLEANING COMPOUND, WAX, AUTOMOBILE",N,General housekeeping,"HOUSEKEEPING, SHOP MAINTENANCE",100,18,377A-Z03,PMXG,
6140PHM00073686,"BATTERY, BPA-2, 19.2V",N,Multiple operations,SHELF-LIFE AND PRODUCT TESTING,100,6,054C-Z03,MXSG,
6810PHM00042313,TETRACHLOROETHYLENE,N,"Analysis, chemical",INFRARED ANALYSIS,100,3,054C-Z01,MXSG,
9150000079289,"GREASE, AIRCRAFT, BEARING GREASE",N,"Lubricating, multiple operations",062B-Z01 LUBRICANTS,100,75,062B-Z01,552 CMMXS/MXDPBA,
3439006552089,"WELDING ELECTRODE, TUNGSTEN ALLOY,  EWTH-2, .062"" (1/16""), 10 COUNT",N,"Welding, multiple operations","WELDING, NON-AEROSPACE",100,3,022A-Z7,MXSG,
6830PHM00517529,"NITROGEN, REFRIGERATED LIQUID",N,"Equipment repair/prev. maint., NOC","079B-Z01 MAINTENANCE, NOC",50,24,079B-Z01,553 CMMXS,
9150002575449,"LUBRICANT, OIL, INSTRUMENT",N,"Lubricating, multiple operations",060A-Z01 LUBRICANT,100,3,060A-Z01,552 CMMXS,
6840PHM00026440,"INSECTICIDE, INSECT GROWTH REGULATOR",N,"Pest control, NOC",PEST MANAGEMENT MONTHLY (OUTDOORS),100,10,999B-Z44,72 ABW/CECOU,
8040007820433,"ADHESIVE, SYNTHETIC RUBBER, PAPER/PLASTIC, AEROSOL",N,Adhering/bonding/sealing - all usages,"GENERAL ADHESIVE OR SEALANT USE, NON-AEROSPACE",100,14,026B-Z04,MXSG,
6830002920138,"ACETYLENE, TECHNICAL, COMPRESSED GAS",N,Brazing,SCX EQUIPMENT REPAIR,100,3,221G-Z01,35 CBCS/SCM,
8010PHM00008189,SHER-WOOD BAC WIPING STAIN CLEAR TINT BASE,N,Staining,STAINING,100,30,999B-Z73,72 ABW,
6810002232739,"ACETONE, NF, TECHNICAL",N,"Welding, multiple operations",WELDING AND BRAZING OPERATIONS,100,10,133A-Z02,507 MXS/MX,
8040000922816-1,"ADHESIVE, PLASTIC EPOXY, MULTI-PURPOSE, KIT",N,"Cementing and related tasks, multiple operations","Cementing and related tasks, multiple operations",100,5,022A-Z09,MXSG,
9150013366589,"LUBRICATING OIL, HYDRAULIC",N,Fuel accessory testing,LUBRICANT,100,3,055G-Z01,MXSG,
9150002500926,"PETROLATUM, TECHNICAL",N,"Aircraft/flightline operations, NOC",FUEL COMPONENT/LINE REMOVALS AND REPLACEMENT,50,9,142A-Z01,507 MS/LGM,
6850002646572,"DESICCANT, ACTIVATED, POUCHES",N,"Industrial, NOC",MAINTENANCE NOC,100,6,630A-Z01,PMXG,
9150015306380,"LUBRICANT, GREASE, AIRCRAFT & INSTRUMENT",N,Flight line operations,FLIGHT LINE OPERATIONS/TIRE CHANGE NOSE AND MAIN,50,112,125A-Z01,507 AGS/LG,
9150PHM00048183,"LUBRICANT, AUTOMATIC TRANSMISSION FLUID",N,"Vehicle repair, multiple operations",VEHICLE MAINTENANCE,100,24,999A-Z26,72 LRS,
7930PHM00514025,"SATURATED CABLE CLEANING PADS & CLOTH, CABLE INSULATION, METAL, ELECTRICAL & MECHANICAL PARTS",N,"Facility maintenance, NOC",FACILITY MAINTENANCE,100,6,999B-Z66,72 ABW,
6850PHM00519266,"ANTI-FREEZE/COOLANT, ETHYLENE GLYCOL",N,"Equipment repair/prev. maint., NOC",MAINTENANCE NOC,100,6,026B-Z04,MXSG,
8010PHM00011237,"ENAMEL, ALUMINUM, METALLIC, TOPCOAT, AEROSOL",N,"Coating/painting, ground support equipment - spray",SCX EQUIPMENT CORROSION CONTROL/IDENTIFICATION,100,3,221G-Z01,35 CBCS/SCM,
6830006169183,"NITROGEN, TECHNICAL",N,Equipment monitoring,NON-AEROSPACE COMPRESSED GASES,100,3,055G-Z04,MXSG,
8040PHM00051844,"ADHESIVE, RELEASABLE, FLOOR TILES",N,"Facility maintenance, general",FACILITY MAINTENANCE,100,3,221G-Z01,35 CBCS/SCM,
8040PHM00517959,"ADHESIVE, WALL BASE",N,"Facility maintenance, general",FACILITY MAINTENANCE,100,3,221G-Z01,35 CBCS/SCM,
8010PHM00517814,"ACRYLIC, SEMIGLOSS, EXTERIOR, BASE, 25A00",N,"Facility maintenance, general",FACILITY MAINTENANCE,100,3,221G-Z01,35 CBCS/SCM,
9150PHM00518920,"PENETRANT, LUBRICANT",N,"Coating/painting, spray/aerosol",NON-AEROSPACE SURFACE COATING (AEROSOL),100,3,025A-Z01,OC-ALC,
3439PHM00524122,"WELDING, THERMAL SPRAY POWDER",N,Plasma spraying,PLASMA SPRAYING,100,180,045G-Z02,PMXG,
6830004425684,"NITROGEN, TECHNICAL, LIQUID",N,NOC,MAINTENANCE NOC,100,9,632A-Z01,PMXG,
9150001497432,"LUBRICANT, HYDRAULIC FLUID, FIRE RESISTANT",N,"Vehicle repair, multiple operations",VEHICLE MAINTENANCE,100,24,999A-Z26,72 LRS,
8030PHM00018978,"SEALANT, LATEX CAULK, TUB & TILE, ALMOND",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,100,3,999B-Z66,72 ABW,
7930003577386,"DETERGENT,GENERAL PURPOSE",N,General housekeeping,GENERAL HOUSEKEEPING,100,25,151A-Z01,552 MXS,
3439PHM00524836,TUNGSTEN ELECTRODES,N,"Welding, multiple operations",WELDING/ SOLDERING/ BRAZING NON-AEROSPACE,100,20,022A-Z01,MXSG,
8040001450450,"ADHESIVE, SILICONE, RED, HIGH TEMP",N,Adhering/bonding/sealing - all usages,ADHESIVE/SEALANT,100,30,052A-Z01,547 PMXS,
6840013870008,"SALINE SOLUTION, EYEWASH",N,"Chemical response, contamination reduction zone (decon)",EYE WASH - CHEMICAL SAFTEY,100,3,158A-Z01,552 MXS,
3439002392939,"SOLDER, TIN/ANTIMONY, .032""",N,"Soldering, NOC","SOLDERING, NOC",100,3,380C-Z01,552,
5350PHM00524261,"ABRASIVES, #500 GRIT",N,"Abrasive blasting, NOC",NON-CHEMICAL DEPAINTING OF AIRCRAFT COMPONENTS,100,150,032C-Z01,548 PMXS,
9150PHM00516728,TRANSMISSION FLUID,N,"Vehicle repair, multiple operations",VEHICLE MAINTENANCE,100,24,999A-Z26,72 LRS,
8030PHM00002660,"SEALANT, LATEX CAULK, TUB & TILE, WHITE",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,100,3,999B-Z66,72 ABW,
6810PHM00518053,"HEXANES, ACS",N,"Laboratory operations, NOC",LABORATORY OPERATIONS,100,6,999B-Z66,72 ABW,
6550PHM00511043,"REAGENT, CHROMIUM, KIT",N,"Laboratory operations, NOC",LABORATORY OPERATIONS,100,90,999B-Z66,72 ABW,
6810PHM00515137,CHROMIUM REFERENCE STANDARD SOLUTION,N,"Metals treatment, NOC",METALS TREATMENT,100,15,999B-Z66,72 ABW,
3439PHM00524519,"WELDING WIRE AND ROD, .030""",N,"Welding, arc",RESISTANCE SPOT ARC WELDING,100,10,051F-Z01,548 PMXS,
8030PHM00044559,"SEALANT, GASKET MAKER, AEROSOL",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,100,6,999A-Z26,72 LRS,
8010PHM00524377,"ENAMEL, SIMPLY WHITE, SEMI-GLOSS, INTERIOR",N,"Coating/painting, multiple operations",PAINTING,100,36,999B-Z49,72 ABW,
3439011276945,"ROD, WELDING, ALUMINUM ALLOY, .062""",N,"Heat treating/hardening, multiple operations",080C-Z01 WELDING,100,9,080C-Z01,553 CMMXS,
6850010361123,"COOLANT,LIQUID COOL",N,"Equipment repair/prev. maint., NOC","Equipment repair/prev. maint., NOC",100,105,148A-Z01,552 MXS,
6850001608480,"INSPECTION PENETRANT DEVELOPER,NONAQUEOUS, AEROSOL",N,"Cleaning, other- multiple operations","Cleaning, other- multiple operations",100,3,022A-Z01,MXSG,
7930PHM00523618,"CLEANING COMPOUND, DELIMER, TOILET BOWL",N,"Water treatment, NOC",WATER TREATMENT,100,15,999B-Z59,72 ABW/CECOPM,
9150PHM00089511,"LUBRICANT, SILICONE, AEROSOL",N,"Facility maintenance, NOC",FACILITY MAINTENANCE,100,6,999B-Z34,,
8030PHM00104193,"SEALANT, SILICONE RUBBER, ALUMINUM, WINDOW, DOOR, SIDING",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,100,12,999B-Z67,72 ABW/CECOUM,
8040PHM00079735,"ADHESIVE, RUBBER, CONSTRUCTION",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,100,12,999B-Z67,72 ABW/CECOUM,
8030PHM00096662,"SEALANT, SILICONE RUBBER, CLEAR, WINDOW/DOOR/SIDING",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,100,36,999B-Z65,72 ABW/CEF,
9150PHM00000115,"LUBRICANT, GREASE, GENERAL PURPOSE",N,"Lubricating, multiple operations",LUBRICANT,100,6,614A-Z03,PMXG,
8010PHM00006395,"ALKYD, UTILITY YELLOW, INVERTED MARKING AEROSOL",N,"Coating/painting, multiple operations",PAINTING,100,105,999B-Z36,72 ABW/CECOUF,
9150PHM00066147,"LUBRICANT, MOTOR OIL, 15W-40",N,"Vehicle repair, multiple operations",VEHICLE MAINTENANCE,100,32,999A-Z26,72 LRS,
3439PHM00061094,"WELDING ELECTRODE, TUNGSTEN, 3/32""",N,"Welding, multiple operations",WELDING/ SOLDERING/ BRAZING NON-AEROSPACE,100,10,022A-Z01,MXSG,
9150PHM00051119,"LUBRICANT, GEAR OIL, 80W-90",N,"Lubricating, multiple operations","GENERAL MECHANICAL REPAIR, LUBRICANT USE",100,6,026B-Z04,MXSG,
8030002918380,"SEALANT, AIRCRAFT ACCESS DOOR, RED",N,Adhering/bonding/sealing - brush/dobbing,075A-Z04 ADHESIVES/SEALANTS,100,9,075A-Z04,552 CMMXS,
8010PHM00000402,"ACRYLIC ENAMEL, SAFETY RED, RUST PREVENTATIVE, AEROSOL",N,"Facility maintenance, general",MISC PAINTING (FACILITY USE),100,3,151A-Z01,552 MXS,
8010PHM00010372,"LATEX, FLUORESCENT BLUE, MARKING, AEROSOL",N,"Coating/paint removal, NOC",PAINTING PREP,50,36,999B-Z61,72 ABW/CECOPM,
5610PHM00006103,"CEMENT, PATCHING COMPOUND",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,100,432,999B-Z61,72 ABW/CECOPM,
9150PHM00512147,"LUBRICANT, AEROSOL",N,"Lubricating, multiple operations",LUBRICATION,100,144,999B-Z61,72 ABW/CECOPM,
9150PHM00073012,"LUBRICANT, GEAR OIL, SYNTHETIC, 10W-40",N,"Lubricating, multiple operations",LUBRICATION,100,144,999B-Z61,72 ABW/CECOPM,
6840PHM00029753,"HERBICIDE, ROADSIDE GRASSES, SUPPRESSION",N,"Grounds maintenance, multiple operations","GROUNDS MAINTENANCE, MULTIPLE OPERATIONS",100,24,111B-Z02,72 SPTG/SV,
8720PHM00068493,"FERTILIZER, TURFGRASS GROWTH REGULATOR",N,"Grounds maintenance, multiple operations","GROUNDS MAINTENANCE, MULTIPLE OPERATIONS",100,24,111B-Z02,72 SPTG/SV,
8720PHM00040939,"FERTILIZER, 12-3-12",N,"Grounds maintenance, multiple operations","GROUNDS MAINTENANCE, MULTIPLE OPERATIONS",100,24,111B-Z02,72 SPTG/SV,
5350005792513,"LAPPING AND GRINDING COMPOUND, GREASE BASE, 280 GRIT",N,"Equipment repair/prev. maint., NOC","060A-Z01 MAINTENANCE, NOC",100,3,060A-Z01,552 CMMXS,
3439PHM00526384,"THERMAL SPRAY POWDER, METCO 68FNS",N,Plasma spraying,PLASMA SPRAYING,100,90,048C-Z01,PMXG,
6840PHM00106131,HERBICIDE,N,Lawn maintenance,HERBICIDES APPLIED BY CONTRACTOR,100,3,999A-Z35,72 ABW,
6840PHM00512549,"HERBICIDE, MSMA 6 PLUS",N,"Grounds maintenance, multiple operations","GROUNDS MAINTENANCE, MULTIPLE OPERATIONS",100,24,111B-Z02,72 SPTG/SV,
6840S024110920@T,PLATEAU HERBICIDE,N,"Grounds maintenance, multiple operations","GROUNDS MAINTENANCE, MULTIPLE OPERATIONS",100,24,111B-Z02,72 SPTG/SV,
6840PHM00060521,"FUNGICIDE, TURF",N,"Grounds maintenance, multiple operations","GROUNDS MAINTENANCE, MULTIPLE OPERATIONS",100,24,111B-Z02,72 SPTG/SV,
8030PHM00036150,"SEALANT, POLYURETHANE, LIMESTONE, EXTERIOR",N,Adhering/bonding/sealing - all usages,078E-Z02  ADHESIVE/SEALANT,100,24,078E-Z02,553 CMMXS,
6850PHM00300409,"MASKANT PUTTY, SILICONE, THERMAL SPRAY",N,Plasma spraying,PLASMA SPRAYING,100,60,048C-Z01,PMXG,
6850PHM00514098,"TRAINING SMOKE, HIGH DENSITY, LIQUID",N,Liquid penetrant test,FLUORESCENT PENETRANT INSPECTION,100,3,052A-Z01,547 PMXS,
6830PHM00522468,"COMPRESSED GAS, PROPANE",N,"Combusting fuel, propane (LPG), internal",EQUIPMENT FUEL,100,33,999B-Z05,OC-ALC,
6840PHM00012990,"FUNGICIDE, GRASS",N,"Grounds maintenance, multiple operations","GROUNDS MAINTENANCE, MULTIPLE OPERATIONS",100,24,111B-Z02,72 SPTG/SV,
3439PHM00526385,"THERMAL SPRAY POWDER, METCO 82VFNS",N,Plasma spraying,PLASMA SPRAYING,100,150,048C-Z01,PMXG,
8010PHM00020177,"ACRYLIC LATEX, DEEP BASE, INTERIOR, SEMI-GLOSS",N,"Coating/painting, brush/roller",BUILDING 255 SELF-HELP,50,30,289B-Z01,,
9350PHM00090404,"MILLED CERAMIC FIBERS, REFRACTORY COATING",N,"Equipment repair/prev. maint., NOC","078E-Z02 MAINTENANCE, NOC",100,9,078E-Z02,553 CMMXS,
9150PHM00001735,"LUBRICANT, OIL, THREAD CUTTING",N,"Lubricating, multiple operations",LUBRICATION,100,6,999B-Z33,72 ABW/CECOS,
8040PHM00302351,"ADHESIVE, CURING AGENT",N,Adhering/bonding/sealing - all usages,078E-Z02  ADHESIVE/SEALANT,100,12,078E-Z02,553 CMMXS,
6810PHM00302649,"NICKEL, 1000 PPM",N,Physical testing,LIQUID ANALYSIS,100,3,054C-Z01,MXSG,
6850PHM00308469,ENGINE STARTING FLUID,N,"Vehicle repair, multiple operations",VEHICLE MAINTENANCE,100,15,999A-Z26,72 LRS,
9150PHM00522854,"LUBRICANT, HYDRAULIC FLUID",N,"Vehicle repair, multiple operations",VEHICLE MAINTENANCE,100,18,999A-Z26,72 LRS,
9150015271017,"LUBRICANT, OIL, GEAR",N,"Vehicle repair, multiple operations",VEHICLE MAINTENANCE,100,18,999A-Z26,72 LRS,
8030PHM00039887,"SEALANT, BLACK, GASKET MAKER",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,100,18,999A-Z26,72 LRS,
8030015881493,"SEALANT, INSULATIVE COATING, KIT",N,"Equipment repair/prev. maint., NOC",GENERAL STRUCTURAL REPAIR,100,30,133A-Z01,507 MXS/MX,
3439000092334,"DESOLDERING WICK, UNTINNED COPPER, .075""",N,"Soldering, gun",WELDING/SOLDERING/BRAZING AEROSPACE,100,9,306A-Z04,567 AMXS,
9150015865955,"GREASE, GENERAL PURPOSE, AEROSOL",N,"Vehicle repair, multiple operations",VEHICLE MAINTENANCE,100,24,999A-Z26,72 LRS,
6850001053084,"CLEANING COMPOUND, SOLVENT, AEROSOL",N,"Coating/painting operations, NOC",060A-Z01 AEROSOL,100,15,060A-Z01,552 CMMXS,
9150009857246,"GREASE, AIRCRAFT & INSTRUMENT",N,"Lubricating, multiple operations",056A-Z01 LUBRICANTS,100,125,056A-Z01,550 CMMXS,
6840009359813,"DISINFECTANT/DETERGENT, GENERAL PURPOSE",N,General housekeeping,GENERAL HOUSEKEEPING,100,3,608A-Z01,PMXG,
9150PHM00038737,"LUBRICANT, PENETRATING OIL, AEROSOL",N,"Lubricating, multiple operations",LUBRICATION,100,36,999B-Z61,72 ABW/CECOPM,
9150PHM00014218,WD-40 MULTI-USE PRODUCT AEROSOL,N,"Cleaning, other- multiple operations","Cleaning, other- multiple operations",100,3,022A-Z01,MXSG,
6850PHM00054696,"LEAK DETECTOR, COMPRESSED AIR & STABLE GASES",N,"Industrial, NOC",MAINTENANCE NOC,100,30,630A-Z01,PMXG,
5350PHM00104604,"DIAMOND ABRASIVE, LIQUID SUSPENSION, 9 MICRON",N,"Analysis, chemical",SAMPLE PREPARATION AND TESTING,100,75,054D-Z01,MXSG,
9150PHM00103946,"LUBRICANT, OIL, REFRIGERANT COMPRESSOR",N,"Lubricating, multiple operations",LUBRICATION GENERAL MAINTENANCE,100,30,999B-Z38,72 ABW/CECOAH,
5610PHM00018359,CEMENT,N,"Facility maintenance, general","Facility maintenance, general",50,150,429B-Z01,CSCW-1,
5610PHM00018359,CEMENT,N,"Facility maintenance, general","Facility maintenance, general",50,150,429B-Z01,CSCW-1,
9150012623358,"GREASE, AIRCRAFT",N,"Equipment repair/prev. maint., NOC",GENERAL MAINTENANCE,100,25,151A-Z01,552 MXS,
8040PHM00001580,"PRIMER, ADHESIVE, PVC PIPE",N,"Cleaning- mechanical, NOC",EQUIPMENT CLEANING,50,750,999B-Z61,72 ABW/CECOPM,
6850PHM00102597,"CLEANER, DEGREASER, ELECTRONICS",N,"Cleaning- mechanical, NOC",EQUIPMENT CLEANING,50,6,999B-Z45,72 ABW/CECOIG,
8030013470979,"SEALANT, CORROSION PREVENTIVE, METAL PARTS, AEROSOL",N,Cathodic/anodic protection,AEROSOL CPC APPLICATION,100,30,133A-Z01,507 MXS/MX,
6830PHM00049031,"SHIELDING GAS, ARGON/CARBON DIOXIDE/OXYGEN MIXTURE",N,"Cutting, oxygen/oxyacetylene",NON-AEROSPACE CUTTING,100,3,999B-Z45,72 ABW/CECOIG,
8030PHM00000230,"SEALANT, EPOXY, GENERAL PURPOSE, 7"" STICK, KIT",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,100,150,999B-Z38,72 ABW/CECOAH,
8040PHM00095072,"ADHESIVE, ACRYLIC, TILE/TREAD",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,100,12,999B-Z08,72 ABW,
8040PHM00093739,"ADHESIVE, POTTING COMPOUND, ELECTRONICS, KIT",N,Adhering/bonding/sealing - all usages,ADHESIVE/SEALANT,100,3,391A-Z03,564 AMXS/MXDPAA,
8040PHM00016200,"ADHESIVE, EPOXY RESIN & HARDENER, KIT",N,"Welding, NOC",WELDING / SOLDERING / BRAZING,100,6,999A-Z26,72 LRS,
6840PHM00042477,"INSECT REPELLENT, AEROSOL",N,"Pest control, NOC",PEST MANAGEMENT MONTHLY (OUTDOORS),100,120,999B-Z44,72 ABW/CECOU,
9150PHM00073012,"LUBRICANT, GEAR OIL, SYNTHETIC, 10W-40",N,"Vehicle repair, multiple operations",VEHICLE MAINTENANCE,100,3,999B-Z66,72 ABW,
6810002865435,"ISOPROPYL ALCOHOL, TECHNICAL, GRADE A",N,"Cleaning, other- multiple operations","Cleaning, other- multiple operations",100,3,022A-Z01,MXSG,
3439001669584,"WELDING ROD, NICKEL ALLOY, .045""",N,"Soldering, NOC",060A-Z01 SOLDERING,100,12,060A-Z01,552 CMMXS,
7930003577386-1,"DETERGENT,GENERAL PURPOSE",N,"Cleaning, chemical, manual wiping",CLEANING- (NOT AEROSPACE),100,3,414K-Z01,NAVY-NCTSCU,
8010PHM00031497,"ACRYLIC ENAMEL, HUNTER GREEN, RUST PREVENTATIVE, AEROSOL",N,"Coating/painting, brush/roller","PAINTING, HOUSEKEEPING",100,3,999B-Z66,72 ABW,
3439PHM00092675,"WELDING ELECTRODES, 2% LANTHANATED TUNGSTEN, 3/32""",N,"Welding, multiple operations",WELDING/ SOLDERING/ BRAZING NON-AEROSPACE,100,3,022A-Z01,MXSG,
8030PHM00096662,"SEALANT, SILICONE RUBBER, CLEAR, WINDOW/DOOR/SIDING",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,100,15,999B-Z59,72 ABW/CECOPM,
3439PHM00012809,"WELDING ELECTRODE, TUNGSTEN ALLOY, 1/8""",N,"Welding, multiple operations",WELDING/ SOLDERING/ BRAZING NON-AEROSPACE,100,3,022A-Z01,MXSG,
9150015050755,"LUBRICANT, GREASE, AIRCRAFT",N,"Equipment repair/prev. maint., NOC",FLUID CHANGE OUT,100,25,151A-Z01,552 MXS,
9150002618317,"HYDRAULIC FLUID, PETROLEUM BASE",N,"Equipment repair/prev. maint., NOC",FLUID CHANGE OUT,100,50,151A-Z01,552 MXS,
6810001746585,"SODIUM HYDROXIDE, USP",N,Physical testing,LIQUID ANALYSIS,100,300,054C-Z01,MXSG,
8010PHM00100907,"COATING, TAN, CONCRETE FLOORING, KIT",N,"Coating/painting, multiple operations","Coating/painting, multiple operations",100,12,429B-Z01,CSCW-1,
5970012178835,"INSULATING VARNISH, ELECTRICAL",N,Adhering/bonding/sealing - all usages,"062A-Z03 ADHESIVE/SEALANT, AEROSPACE",100,9,062A-Z03,552 CMMXS,
8010PHM00024009,"PRIMER/SEALER, OIL-BASED, LOW ODOR, AEROSOL",N,"Facility maintenance, general",MISC PAINTING (FACILITY USE),100,3,151A-Z01,552 MXS,
6850012653115-1,"LUBRICANT, SILICONE, AEROSOL",N,Preventive maintenance,PREVENTIVE MAINTENANCE,100,3,380C-Z01,552,
8030PHM00002229,"SEALANT, CORROSION PREVENTIVE COMPOUND, AEROSOL",N,"Lubricating, multiple operations",LUBRICATION,100,144,999B-Z61,72 ABW/CECOPM,
6810PHM00022123,AMMONIUM SULFATE,N,"Grounds maintenance, multiple operations","GROUNDS MAINTENANCE, MULTIPLE OPERATIONS",100,72,111B-Z02,72 SPTG/SV,
6850PHM00047713,"CLEANER, HERBICIDE TANK",N,"Grounds maintenance, multiple operations","GROUNDS MAINTENANCE, MULTIPLE OPERATIONS",100,24,111B-Z02,72 SPTG/SV,
